Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
41	146	0	0.275138207	0	0	0	0	0	0	0	0	0	0	0	3
42	150	0	0.281848895	0	0	0	0	0	0	0	0	0	0	0	3
43	154	0	0.288559583	0	0	0	0	0	0	0	0	0	0	0	3
44	157	0	0.295270271	0	0	0	0	0	0	0	0	0	0	0	3
45	161	0	0.301980959	0	0	0	0	0	0	0	0	0	0	0	3
46	165	0	0.308691647	0	0	0	0	0	0	0	0	0	0	0	3
47	168	0	0.315402335	0	0	0	0	0	0	0	0	0	0	0	3
48	172	0	0.322113023	0	0	0	0	0	0	0	0	0	0	0	3
49	176	0	0.328823711	0	0	0	0	0	0	0	0	0	0	0	3
50	179	0	0.335534399	0	0	0	0	0	0	0	0	0	0	0	3
51	183	0	0.342245087	0	0	0	0	0	0	0	0	0	0	0	3
52	186	0	0.348955775	0	0	0	0	0	0	0	0	0	0	0	3
53	190	0	0.355666463	0	0	0	0	0	0	0	0	0	0	0	3
54	193	0	0.362377151	0	0	0	0	0	0	0	0	0	0	0	3
55	197	0	0.369087839	0	0	0	0	0	0	0	0	0	0	0	3
56	201	0	0.375798527	0	0	0	0	0	0	0	0	0	0	0	3
57	204	0	0.382509215	0	0	0	0	0	0	0	0	0	0	0	3
58	208	0	0.389219903	0	0	0	0	0	0	0	0	0	0	0	3
59	211	0	0.395930591	0	0	0	0	0	0	0	0	0	0	0	3
60	215	0	0.402641279	0	0	0	0	0	0	0	0	0	0	0	3
61	218	0	0.409351967	0	0	0	0	0	0	0	0	0	0	0	3
62	222	0	0.416062655	0	0	0	0	0	0	0	0	0	0	0	3
63	225	0	0.422773343	0	0	0	0	0	0	0	0	0	0	0	3
64	229	0	0.429484031	0	0	0	0	0	0	0	0	0	0	0	3
65	232	0	0.436194719	0	0	0	0	0	0	0	0	0	0	0	3
66	235	0	0.442905407	0	0	0	0	0	0	0	0	0	0	0	3
67	239	0	0.449616094	0	0	0	0	0	0	0	0	0	0	0	3
68	243	0	0.456326782	0	0	0	0	0	0	0	0	0	0	0	3
69	246	0	0.46303747	0	0	0	0	0	0	0	0	0	0	0	3
70	250	0	0.469748158	0	0	0	0	0	0	0	0	0	0	0	3
71	253	0	0.476458846	0	0	0	0	0	0	0	0	0	0	0	3
72	256	0	0.483169534	0	0	0	0	0	0	0	0	0	0	0	3
73	260	0	0.489880222	0	0	0	0	0	0	0	0	0	0	0	3
74	263	0	0.49659091	0	0	0	0	0	0	0	0	0	0	0	3
75	266	0	0.503301598	0	0	0	0	0	0	0	0	0	0	0	3
76	270	0	0.510012286	0	0	0	0	0	0	0	0	0	0	0	3
77	273	0	0.516722974	0	0	0	0	0	0	0	0	0	0	0	3
78	277	0	0.523433662	0	0	0	0	0	0	0	0	0	0	0	3
79	280	0	0.53014435	0	0	0	0	0	0	0	0	0	0	0	3
80	283	0	0.536855038	0	0	0	0	0	0	0	0	0	0	0	3
81	287	0	0.543565726	0	0	0	0	0	0	0	0	0	0	0	3
82	290	0	0.550276414	0	0	0	0	0	0	0	0	0	0	0	3
83	293	0	0.556987102	0	0	0	0	0	0	0	0	0	0	0	3
84	297	0	0.56369779	0	0	0	0	0	0	0	0	0	0	0	3
85	300	0	0.570408478	0	0	0	0	0	0	0	0	0	0	0	3
86	303	0	0.577119166	0	0	0	0	0	0	0	0	0	0	0	3
87	307	0	0.583829854	0	0	0	0	0	0	0	0	0	0	0	3
88	310	0	0.590540542	0	0	0	0	0	0	0	0	0	0	0	3
89	313	0	0.59725123	0	0	0	0	0	0	0	0	0	0	0	3
90	317	0	0.603961918	0	0	0	0	0	0	0	0	0	0	0	3
91	320	0	0.610672606	0	0	0	0	0	0	0	0	0	0	0	3
92	323	0	0.617383294	0	0	0	0	0	0	0	0	0	0	0	3
93	327	0	0.624093982	0	0	0	0	0	0	0	0	0	0	0	3
94	330	0	0.63080467	0	0	0	0	0	0	0	0	0	0	0	3
95	333	0	0.637515358	0	0	0	0	0	0	0	0	0	0	0	3
96	336	0	0.644226046	0	0	0	0	0	0	0	0	0	0	0	3
97	340	0	0.650936734	0	0	0	0	0	0	0	0	0	0	0	3
98	343	0	0.657647422	0	0	0	0	0	0	0	0	0	0	0	3
99	346	0	0.66435811	0	0	0	0	0	0	0	0	0	0	0	3
100	350	0	0.671068798	0	0	0	0	0	0	0	0	0	0	0	3
101	355	0	0.677779486	0	0	0	0	0	0	0	0	0	0	0	3
102	358	0	0.684490174	0	0	0	0	0	0	0	0	0	0	0	3
103	361	0	0.691200862	0	0	0	0	0	0	0	0	0	0	0	3
104	365	0	0.69791155	0	0	0	0	0	0	0	0	0	0	0	3
105	368	0	0.704622238	0	0	0	0	0	0	0	0	0	0	0	3
106	371	0	0.711332926	0	0	0	0	0	0	0	0	0	0	0	3
107	374	0	0.718043614	0	0	0	0	0	0	0	0	0	0	0	3
108	378	0	0.724754302	0	0	0	0	0	0	0	0	0	0	0	3
109	381	0	0.73146499	0	0	0	0	0	0	0	0	0	0	0	3
110	384	0	0.738175678	0	0	0	0	0	0	0	0	0	0	0	3
111	387	0	0.744886365	0	0	0	0	0	0	0	0	0	0	0	3
112	390	0	0.751597053	0	0	0	0	0	0	0	0	0	0	0	3
113	394	0	0.758307741	0	0	0	0	0	0	0	0	0	0	0	3
114	397	0	0.765018429	0	0	0	0	0	0	0	0	0	0	0	3
115	400	0	0.771729117	0	0	0	0	0	0	0	0	0	0	0	3
116	403	0	0.778439805	0	0	0	0	0	0	0	0	0	0	0	3
117	407	0	0.785150493	0	0	0	0	0	0	0	0	0	0	0	3
118	410	0	0.791861181	0	0	0	0	0	0	0	0	0	0	0	3
119	413	0	0.798571869	0	0	0	0	0	0	0	0	0	0	0	3
120	416	0	0.805282557	0	0	0	0	0	0	0	0	0	0	0	3
121	420	0	0.811993245	0	0	0	0	0	0	0	0	0	0	0	3
122	423	0	0.818703933	0	0	0	0	0	0	0	0	0	0	0	3
123	426	0	0.825414621	0	0	0	0	0	0	0	0	0	0	0	3
124	429	0	0.832125309	0	0	0	0	0	0	0	0	0	0	0	3
125	433	0	0.838835997	0	0	0	0	0	0	0	0	0	0	0	3
126	436	0	0.845546685	0	0	0	0	0	0	0	0	0	0	0	3
127	439	0	0.852257373	0	0	0	0	0	0	0	0	0	0	0	3
128	442	0	0.858968061	0	0	0	0	0	0	0	0	0	0	0	3
129	446	0	0.865678749	0	0	0	0	0	0	0	0	0	0	0	3
130	449	0	0.872389437	0	0	0	0	0	0	0	0	0	0	0	3
131	452	0	0.879100125	0	0	0	0	0	0	0	0	0	0	0	3
132	455	0	0.885810813	0	0	0	0	0	0	0	0	0	0	0	3
133	458	0	0.892521501	0	0	0	0	0	0	0	0	0	0	0	3
134	462	0	0.899232189	0	0	0	0	0	0	0	0	0	0	0	3
135	465	0	0.905942877	0	0	0	0	0	0	0	0	0	0	0	3
136	468	0	0.912653565	0	0	0	0	0	0	0	0	0	0	0	3
137	471	0	0.919364253	0	0	0	0	0	0	0	0	0	0	0	3
138	474	0	0.926074941	0	0	0	0	0	0	0	0	0	0	0	3
139	478	0	0.932785629	0	0	0	0	0	0	0	0	0	0	0	3
140	481	0	0.939496317	0	0	0	0	0	0	0	0	0	0	0	3
141	484	0	0.946207005	0	0	0	0	0	0	0	0	0	0	0	3
142	487	0	0.952917693	0	0	0	0	0	0	0	0	0	0	0	3
143	491	0	0.959628381	0	0	0	0	0	0	0	0	0	0	0	3
144	494	0	0.966339069	0	0	0	0	0	0	0	0	0	0	0	3
145	497	0	0.973049757	0	0	0	0	0	0	0	0	0	0	0	3
146	500	0	0.979760445	0	0	0	0	0	0	0	0	0	0	0	3
147	504	0	0.986471133	0	0	0	0	0	0	0	0	0	0	0	3
148	507	0	0.993181821	0	0	0	0	0	0	0	0	0	0	0	3
149	510	0	0.999892509	0	0	0	0	0	0	0	0	0	0	0	3
150	513	0	1.0066032	0	0	0	0	0	5e-06	0	0	0	0	0	3
151	516	0	1.01331388	0	0	0	0	0	5e-06	0	0	0	0	0	3
152	520	0	1.02002457	0	0	0	0	0	5e-06	0	0	0	0	0	3
153	523	0	1.02673526	0	0	0	0	0	5e-06	0	0	0	0	0	3
154	526	0	1.03344595	0	0	0	0	0	5e-06	0	0	0	0	0	3
155	529	0	1.04015664	0	0	0	0	0	5e-06	0	0	0	0	0	3
156	533	0	1.04686732	0	0	0	0	0	5e-06	0	0	0	0	0	3
157	536	0	1.05357801	0	0	0	0	0	5e-06	0	0	0	0	0	3
158	539	0	1.0602887	0	0	0	0	0	5e-06	0	0	0	0	0	3
159	542	0	1.06699939	0	0	0	0	0	5e-06	0	0	0	0	0	3
160	546	0	1.07371008	0	0	0	0	0	5e-06	0	0	0	0	0	3
161	549	0	1.08042076	0	0	0	0	0	5e-06	0	0	0	0	0	3
162	552	0	1.08713145	0	0	0	0	0	5e-06	0	0	0	0	0	3
163	555	0	1.09384214	0	0	0	0	0	5e-06	0	0	0	0	0	3
164	558	0	1.10055283	0	0	0	0	0	5e-06	0	0	0	0	0	3
165	562	0	1.10726352	0	0	0	0	0	5e-06	0	0	0	0	0	3
166	565	0	1.1139742	0	0	0	0	0	5e-06	0	0	0	0	0	3
167	568	0	1.12068489	0	0	0	0	0	5e-06	0	0	0	0	0	3
168	571	0	1.12739558	0	0	0	0	0	5e-06	0	0	0	0	0	3
169	575	0	1.13410627	0	0	0	0	0	5e-06	0	0	0	0	0	3
170	578	0	1.14081696	0	0	0	0	0	5e-06	0	0	0	0	0	3
171	581	0	1.14752764	0	0	0	0	0	5e-06	0	0	0	0	0	3
172	584	0	1.15423833	0	0	0	0	0	5e-06	0	0	0	0	0	3
173	588	0	1.16094902	0	0	0	0	0	5e-06	0	0	0	0	0	3
174	591	0	1.16765971	0	0	0	0	0	5e-06	0	0	0	0	0	3
175	594	0	1.1743704	0	0	0	0	0	5e-06	0	0	0	0	0	3
176	597	0	1.18108108	0	0	0	0	0	5e-06	0	0	0	0	0	3
177	600	0	1.18779177	0	0	0	0	0	5e-06	0	0	0	0	0	3
178	604	0	1.19450246	0	0	0	0	0	5e-06	0	0	0	0	0	3
179	607	0	1.20121315	0	0	0	0	0	5e-06	0	0	0	0	0	3
180	610	0	1.20792384	0	0	0	0	0	5e-06	0	0	0	0	0	3
181	613	0	1.21463452	0	0	0	0	0	5e-06	0	0	0	0	0	3
182	617	0	1.22134521	0	0	0	0	0	5e-06	0	0	0	0	0	3
183	620	0	1.2280559	0	0	0	0	0	5e-06	0	0	0	0	0	3
184	623	0	1.23476659	0	0	0	0	0	5e-06	0	0	0	0	0	3
185	626	0	1.24147728	0	0	0	0	0	5e-06	0	0	0	0	0	3
186	629	0	1.24818796	0	0	0	0	0	5e-06	0	0	0	0	0	3
187	633	0	1.25489865	0	0	0	0	0	5e-06	0	0	0	0	0	3
188	636	0	1.26160934	0	0	0	0	0	5e-06	0	0	0	0	0	3
189	639	0	1.26832003	0	0	0	0	0	5e-06	0	0	0	0	0	3
190	643	0	1.27503072	0	0	0	0	0	5e-06	0	0	0	0	0	3
191	646	0	1.2817414	0	0	0	0	0	5e-06	0	0	0	0	0	3
192	650	0	1.28845209	0	0	0	0	0	5e-06	0	0	0	0	0	3
193	654	0	1.29516278	0	0	0	0	0	5e-06	0	0	0	0	0	3
194	657	0	1.30187347	0	0	0	0	0	5e-06	0	0	0	0	0	3
195	660	0	1.30858416	0	0	0	0	0	5e-06	0	0	0	0	0	3
196	664	0	1.31529484	0	0	0	0	0	5e-06	0	0	0	0	0	3
197	667	0	1.32200553	0	0	0	0	0	5e-06	0	0	0	0	0	3
198	670	0	1.32871622	0	0	0	0	0	5e-06	0	0	0	0	0	3
199	673	0	1.33542691	0	0	0	0	0	5e-06	0	0	0	0	0	3
200	676	0	1.3421376	0	0	0	0	0	5e-06	0	0	0	0	0	3
201	682	0	1.34884828	0	0	0	0	0	5e-06	0	0	0	0	0	3
202	685	0	1.35555897	0	0	0	0	0	5e-06	0	0	0	0	0	3
203	688	0	1.36226966	0	0	0	0	0	5e-06	0	0	0	0	0	3
204	692	0	1.36898035	0	0	0	0	0	5e-06	0	0	0	0	0	3
205	696	0	1.37569104	0	0	0	0	0	5e-06	0	0	0	0	0	3
206	700	0	1.38240172	0	0	0	0	0	5e-06	0	0	0	0	0	3
207	704	0	1.38911241	0	0	0	0	0	5e-06	0	0	0	0	0	3
208	707	0	1.3958231	0	0	0	0	0	5e-06	0	0	0	0	0	3
