Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
92	323	0	0.617383294	1.47138782	1.15809684	0.401801004	1.47138782	0.951721106	0	0	0	18.3843	0	0	3
93	327	0	0.624093982	1.47208316	1.17236727	0.437648821	1.47208316	0.953819267	0	0	0	18.2963	0	0	3
94	330	0	0.63080467	1.47315259	1.18617399	0.458134741	1.47315259	0.955646647	0	0	0	18.6167	0	0	3
95	333	0	0.637515358	1.47393746	1.19971802	0.503435465	1.47393746	0.956195058	0	0	0	18.3745	0	0	3
96	336	0	0.644226046	1.47470046	1.21266822	0.53074949	1.47470046	0.943950971	0	0	0	18.2752	0	0	3
97	340	0	0.650936734	1.47506292	1.22525907	0.56371443	1.47506292	0.91134849	0	0	0	18.6603	0	0	3
98	343	0	0.657647422	1.47585693	1.23742097	0.583523915	1.47585693	0.892333012	0	0	0	18.3446	0	0	3
99	346	0	0.66435811	1.47625121	1.249324	0.606906422	1.47625121	0.869344788	0	0	0	18.296	0	0	3
100	350	0	0.671068798	1.47657649	1.2609196	0.629415936	1.47657649	0.847160554	0	0	0	18.6005	0	0	3
101	355	0	0.677779486	1.47672187	1.27221701	0.654026769	1.47672187	0.822695102	0	0	0	18.3238	0	0	3
102	358	0	0.684490174	1.47718455	1.28319245	0.669471826	1.47718455	0.807712722	0	0	0	18.2989	0	0	3
103	361	0	0.691200862	1.47708316	1.2939606	0.690200997	1.47718455	0.78698355	0	0	0	18.6501	0	0	3
104	365	0	0.69791155	1.47706323	1.3044521	0.703446516	1.47718455	0.773738031	0	0	0	18.3528	0	0	3
105	368	0	0.704622238	1.4766959	1.31476209	0.729539154	1.47718455	0.747645394	0	0	0	18.3753	0	0	3
106	371	0	0.711332926	1.47640815	1.32472034	0.750225458	1.47718455	0.72695909	0	0	0	18.6388	0	0	3
107	374	0	0.718043614	1.47587666	1.33439569	0.77342194	1.47718455	0.703762607	0	0	0	18.4251	0	0	3
108	378	0	0.724754302	1.4756088	1.34375818	0.79422251	1.47718455	0.682962038	0	0	0	18.315	0	0	3
109	381	0	0.73146499	1.47472505	1.35283155	0.816539135	1.47718455	0.660645413	0	0	0	18.6201	0	0	3
110	384	0	0.738175678	1.47421228	1.36160053	0.848950916	1.47718455	0.628233632	0	0	0	18.4086	0	0	3
111	387	0	0.744886365	1.47361826	1.36992942	0.880054922	1.47718455	0.597129626	0	0	0	18.2984	0	0	3
112	390	0	0.751597053	1.47284211	1.37783325	0.909996313	1.47718455	0.567188235	0	0	0	18.6087	0	0	3
113	394	0	0.758307741	1.47209793	1.38532794	0.938780363	1.47718455	0.538404185	0	0	0	18.4034	0	0	3
114	397	0	0.765018429	1.47162472	1.39243253	0.967094104	1.47718455	0.510090444	0	0	0	18.2789	0	0	3
115	400	0	0.771729117	1.47064618	1.39914656	1.00672171	1.47718455	0.470462839	0	0	0	18.6295	0	0	3
116	403	0	0.778439805	1.47016412	1.40532579	1.04545745	1.47718455	0.431727095	0	0	0	18.4356	0	0	3
117	407	0	0.785150493	1.46964946	1.41098169	1.08311318	1.47718455	0.394071364	0	0	0	18.3841	0	0	3
118	410	0	0.791861181	1.46863889	1.41612203	1.12018134	1.47718455	0.357003208	0	0	0	18.6152	0	0	3
119	413	0	0.798571869	1.46779613	1.42075689	1.15535092	1.47718455	0.321833626	0	0	0	18.4295	0	0	3
120	416	0	0.805282557	1.46723196	1.42491531	1.1899495	1.47718455	0.287235045	0	0	0	18.327	0	0	3
121	420	0	0.811993245	1.46660328	1.42860402	1.22294014	1.47718455	0.254244407	0	0	0	18.6381	0	0	3
122	423	0	0.818703933	1.46574709	1.43184145	1.2537903	1.47718455	0.22339425	0	0	0	18.4748	0	0	3
123	426	0	0.825414621	1.46496909	1.43465717	1.2802319	1.47718455	0.196952648	0	0	0	18.3743	0	0	3
124	429	0	0.832125309	1.46392272	1.43710638	1.30467454	1.47718455	0.172510003	0	0	0	18.6478	0	0	3
125	433	0	0.838835997	1.46311586	1.43921893	1.32319667	1.47718455	0.153987876	0	0	0	18.5148	0	0	3
126	436	0	0.845546685	1.46248677	1.44107613	1.33645123	1.47718455	0.140733321	0	0	0	18.3987	0	0	3
127	439	0	0.852257373	1.46171602	1.44274633	1.34458217	1.47718455	0.132602375	0	0	0	18.3335	0	0	3
128	442	0	0.858968061	1.46105422	1.44429929	1.34879828	1.47718455	0.128386266	0	0	0	18.725	0	0	3
129	446	0	0.865678749	1.46056361	1.44578949	1.35083326	1.47718455	0.126351283	0	0	0	18.6334	0	0	3
130	449	0	0.872389437	1.45992618	1.44724073	1.35083326	1.47718455	0.126351283	0	0	0	18.323	0	0	3
131	452	0	0.879100125	1.45946097	1.44866955	1.35083326	1.47718455	0.126351283	0	0	0	18.5319	0	0	3
132	455	0	0.885810813	1.45913716	1.4501136	1.35132841	1.47718455	0.125856137	0	0	0	18.3115	0	0	3
133	458	0	0.892521501	1.45891563	1.4515481	1.35327507	1.47718455	0.123909473	0	0	0	18.4871	0	0	3
134	462	0	0.899232189	1.4584834	1.45295087	1.35550913	1.47718455	0.121675416	0	0	0	18.7111	0	0	3
135	465	0	0.905942877	1.45832582	1.45432176	1.36018385	1.47718455	0.117000698	0	0	0	18.5522	0	0	3
136	468	0	0.912653565	1.45825517	1.45562938	1.36660913	1.47718455	0.110575415	0	0	0	18.2799	0	0	3
137	471	0	0.919364253	1.45808946	1.45684912	1.37340754	1.47718455	0.103777004	0	0	0	18.6282	0	0	3
138	474	0	0.926074941	1.45790949	1.45797581	1.38200657	1.47718455	0.0951779754	0	0	0	18.2462	0	0	3
139	478	0	0.932785629	1.45753637	1.45898288	1.39089716	1.47718455	0.0862873902	0	0	0	18.3462	0	0	3
140	481	0	0.939496317	1.45736785	1.45986915	1.39809563	1.47718455	0.0790889213	0	0	0	18.5618	0	0	3
141	484	0	0.946207005	1.45712023	1.46065615	1.40572213	1.47718455	0.071462413	0	0	0	18.3917	0	0	3
142	487	0	0.952917693	1.45668886	1.4613357	1.41220192	1.47718455	0.0649826266	0	0	0	18.7257	0	0	3
143	491	0	0.959628381	1.45612149	1.4619213	1.41641868	1.47718455	0.0607658632	0	0	0	18.4308	0	0	3
144	494	0	0.966339069	1.45598875	1.4624489	1.41990945	1.47718455	0.0572750992	0	0	0	18.3706	0	0	3
145	497	0	0.973049757	1.4555638	1.46292429	1.42262834	1.47718455	0.0545562099	0	0	0	18.3939	0	0	3
146	500	0	0.979760445	1.45507042	1.46335685	1.4248216	1.47718455	0.0523629497	0	0	0	18.8537	0	0	3
147	504	0	0.986471133	1.45460775	1.463754	1.42754354	1.47718455	0.0496410031	0	0	0	18.6104	0	0	3
148	507	0	0.993181821	1.45403748	1.46410725	1.43107597	1.47718455	0.0461085794	0	0	0	18.3228	0	0	3
149	510	0	0.999892509	1.45361468	1.46440777	1.43482171	1.47718455	0.0423628347	0	0	0	18.5612	0	0	3
150	513	0	1.0066032	1.45312944	1.46465187	1.4386413	1.47718455	0.0385432522	0.0407310515	0	100	18.3339	0	0	3
151	516	0	1.01331388	1.45256129	1.46483747	1.44302923	1.47718455	0.0341553191	0.0407310515	0	100	18.4782	0	0	3
152	520	0	1.02002457	1.45235644	1.46496183	1.44648731	1.47718455	0.0306972365	0.0407310515	0	100	18.7452	0	0	3
153	523	0	1.02673526	1.45189024	1.46503387	1.45024046	1.47718455	0.0269440923	0.0407310515	0	100	18.5998	0	0	3
154	526	0	1.03344595	1.45166505	1.46505287	1.45166505	1.47718455	0.025519499	0.0407310515	0	100	18.3155	0	0	3
155	529	0	1.04015664	1.45154765	1.46502033	1.45154765	1.47718455	0.0256368997	0.0407310515	0	100	18.6324	0	0	3
156	533	0	1.04686732	1.45156789	1.4649498	1.45154765	1.47718455	0.0256368997	0.0407310515	0	100	18.3893	0	0	3
157	536	0	1.05357801	1.45129831	1.46483789	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.4681	0	0	3
158	539	0	1.0602887	1.4515268	1.46469623	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.8301	0	0	3
159	542	0	1.06699939	1.45143511	1.46453559	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.6326	0	0	3
160	546	0	1.07371008	1.45155196	1.46435679	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.3325	0	0	3
161	549	0	1.08042076	1.45187186	1.46416488	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.5827	0	0	3
162	552	0	1.08713145	1.45197762	1.46396768	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.4213	0	0	3
163	555	0	1.09384214	1.4521023	1.46375986	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.4748	0	0	3
164	558	0	1.10055283	1.45253708	1.46354441	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.643	0	0	3
165	562	0	1.10726352	1.45281948	1.46332438	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.5337	0	0	3
166	565	0	1.1139742	1.45319996	1.46309782	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.3505	0	0	3
167	568	0	1.12068489	1.453647	1.46286128	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.5922	0	0	3
168	571	0	1.12739558	1.45410905	1.46262162	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.2485	0	0	3
169	575	0	1.13410627	1.45440375	1.46237164	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.3601	0	0	3
170	578	0	1.14081696	1.45487212	1.46211743	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.5816	0	0	3
171	581	0	1.14752764	1.45531075	1.4618589	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.2322	0	0	3
172	584	0	1.15423833	1.45600325	1.46160477	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.3116	0	0	3
173	588	0	1.16094902	1.45665804	1.46134879	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.5563	0	0	3
174	591	0	1.16765971	1.45717805	1.46109448	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.2152	0	0	3
175	594	0	1.1743704	1.45779248	1.46084403	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.3373	0	0	3
176	597	0	1.18108108	1.45856251	1.4606019	1.45129831	1.47718455	0.025886235	0.0407310515	0	100	18.5625	0	0	3
177	600	0	1.18779177	1.45917854	1.46036182	1.45129831	1.47708316	0.0257848431	0.0407310515	0	100	18.2377	0	0	3
178	604	0	1.19450246	1.45984345	1.46013196	1.45129831	1.47706323	0.0257649158	0.0407310515	0	100	18.3257	0	0	3
179	607	0	1.20121315	1.46021348	1.45990729	1.45129831	1.4766959	0.0253975916	0.0407310515	0	100	18.6083	0	0	3
180	610	0	1.20792384	1.4607398	1.45969455	1.45129831	1.47640815	0.025109835	0.0407310515	0	100	18.2118	0	0	3
181	613	0	1.21463452	1.46122488	1.4594921	1.45129831	1.47587666	0.0245783453	0.0407310515	0	100	18.3045	0	0	3
182	617	0	1.22134521	1.46150588	1.45930049	1.45129831	1.4756088	0.0243104843	0.0407310515	0	100	18.5445	0	0	3
183	620	0	1.2280559	1.46171775	1.45911528	1.45129831	1.47472505	0.0234267326	0.0407310515	0	100	18.212	0	0	3
184	623	0	1.23476659	1.46216969	1.45894787	1.45129831	1.47421228	0.0229139679	0.0407310515	0	100	18.3535	0	0	3
185	626	0	1.24147728	1.46245681	1.45879113	1.45129831	1.47361826	0.0223199496	0.0407310515	0	100	18.5615	0	0	3
186	629	0	1.24818796	1.46270462	1.45864562	1.45129831	1.47284211	0.0215437935	0.0407310515	0	100	18.2318	0	0	3
187	633	0	1.25489865	1.46279305	1.45851163	1.45129831	1.47209793	0.0207996164	0.0407310515	0	100	18.333	0	0	3
188	636	0	1.26160934	1.46312198	1.45839195	1.45129831	1.47162472	0.0203264029	0.0407310515	0	100	18.5448	0	0	3
189	639	0	1.26832003	1.46313184	1.45827871	1.45129831	1.47064618	0.0193478666	0.0407310515	0	100	18.2572	0	0	3
190	643	0	1.27503072	1.46340634	1.45818218	1.45129831	1.47016412	0.0188658091	0.0407310515	0	100	18.2922	0	0	3
191	646	0	1.2817414	1.46363727	1.45809516	1.45129831	1.46964946	0.0183511482	0.0407310515	0	100	18.5725	0	0	3
192	650	0	1.28845209	1.46375251	1.45801653	1.45129831	1.46863889	0.0173405784	0.0407310515	0	100	18.2206	0	0	3
193	654	0	1.29516278	1.4639088	1.45795346	1.45129831	1.46779613	0.0164978164	0.0407310515	0	100	18.3132	0	0	3
194	657	0	1.30187347	1.46400515	1.45790292	1.45129831	1.46723196	0.0159336478	0.0407310515	0	100	18.5611	0	0	3
195	660	0	1.30858416	1.46408466	1.45786095	1.45129831	1.46660328	0.0153049682	0.0407310515	0	100	18.2327	0	0	3
196	664	0	1.31529484	1.46419044	1.45782878	1.45129831	1.46574709	0.0144487763	0.0407310515	0	100	18.2839	0	0	3
197	667	0	1.32200553	1.46447165	1.45781178	1.45129831	1.46496909	0.0136707778	0.0407310515	0	100	18.6084	0	0	3
198	670	0	1.32871622	1.46468634	1.45780801	1.45129831	1.46468634	0.0133880284	0.0407310515	0	100	18.2318	0	0	3
199	673	0	1.33542691	1.46498107	1.45782212	1.45129831	1.46498107	0.0136827527	0.0407310515	0	100	18.3208	0	0	3
200	676	0	1.3421376	1.4650751	1.45784824	1.45129831	1.4650751	0.013776783	0.0407310515	0	100	18.5884	0	0	3
201	682	0	1.34884828	1.46514619	1.4578837	1.45129831	1.46514619	0.0138478796	0.0407310515	0	100	18.2727	0	0	3
202	685	0	1.35555897	1.46556513	1.45793502	1.45129831	1.46556513	0.0142668141	0.0407310515	0	100	18.2483	0	0	3
203	688	0	1.36226966	1.46582792	1.45799867	1.45129831	1.46582792	0.0145296073	0.0407310515	0	100	18.6312	0	0	3
204	692	0	1.36898035	1.46586051	1.4580693	1.45129831	1.46586051	0.0145621943	0.0407310515	0	100	18.2281	0	0	3
205	696	0	1.37569104	1.46616117	1.45815243	1.45129831	1.46616117	0.0148628532	0.0407310515	0	100	18.3057	0	0	3
206	700	0	1.38240172	1.46639007	1.45824482	1.45129831	1.46639007	0.014939266	0.0407310515	0	100	18.5809	0	0	3
207	704	0	1.38911241	1.46655562	1.45834373	1.45129831	1.46655562	0.0135047698	0.0407310515	0	100	18.4408	0	0	3
208	707	0	1.3958231	1.46677004	1.45844846	1.45129831	1.46677004	0.0121019921	0.0407310515	0	100	18.397	0	0	3
