Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
154	526	0	1.03344595	293.218747	293.216478	293.213293	293.218747	0.00545372757	0.00057111831	0	0	0.224225	0	0	3
155	529	0	1.04015664	293.21876	293.216551	293.213418	293.21876	0.00534189247	0.00057133883	0	0	0.227608	0	0	3
156	533	0	1.04686732	293.21877	293.216622	293.213534	293.21877	0.00523627965	0.000571538435	0	0	0.22523	0	0	3
157	536	0	1.05357801	293.218778	293.216692	293.213643	293.218778	0.00513486158	0.000571714323	0	0	0.225006	0	0	3
158	539	0	1.0602887	293.218785	293.21676	293.21375	293.218785	0.00503528084	0.000571873908	0	0	0.229746	0	0	3
159	542	0	1.06699939	293.218792	293.216828	293.213853	293.218792	0.00493820768	0.000572019309	0	0	0.226606	0	0	3
160	546	0	1.07371008	293.218797	293.216894	293.21395	293.218797	0.00484720956	0.000572152907	0	0	0.224656	0	0	3
161	549	0	1.08042076	293.2188	293.216958	293.214051	293.2188	0.00474889015	0.000572269131	0	0	0.226921	0	0	3
162	552	0	1.08713145	293.218803	293.217022	293.21415	293.218803	0.00465374548	0.000572374428	0	0	0.224975	0	0	3
163	555	0	1.09384214	293.218806	293.217084	293.214243	293.218806	0.00456288687	0.000572457007	0	0	0.225309	0	0	3
164	558	0	1.10055283	293.218809	293.217145	293.214341	293.218809	0.00446792848	0.000572505003	0	0	0.226565	0	0	3
165	562	0	1.10726352	293.218811	293.217204	293.214439	293.218811	0.00437179324	0.00057243942	0	0	0.224846	0	0	3
166	565	0	1.1139742	293.218811	293.217262	293.214529	293.218811	0.00428253723	0.000572243964	0	0	0.224455	0	0	3
167	568	0	1.12068489	293.218813	293.21732	293.214622	293.218813	0.00419111007	0.000571906617	0	0	0.226936	0	0	3
168	571	0	1.12739558	293.218814	293.217375	293.214715	293.218814	0.0040990827	0.000571432647	0	0	0.221829	0	0	3
169	575	0	1.13410627	293.218813	293.21743	293.214804	293.218814	0.00400991138	0.000570833049	0	0	0.223357	0	0	3
170	578	0	1.14081696	293.218813	293.217484	293.214891	293.218814	0.00392302874	0.000570024718	0	0	0.226816	0	0	3
171	581	0	1.14752764	293.218815	293.217536	293.214979	293.218815	0.00383540675	0.000569653045	0	0	0.221389	0	0	3
172	584	0	1.15423833	293.218813	293.217587	293.215066	293.218815	0.00374903333	0.000569653045	0	0	0.222727	0	0	3
173	588	0	1.16094902	293.218811	293.217637	293.215152	293.218815	0.00366273905	0.000569653045	0	0	0.226079	0	0	3
174	591	0	1.16765971	293.21881	293.217686	293.215238	293.218815	0.00357680012	0.000569653045	0	0	0.220877	0	0	3
175	594	0	1.1743704	293.218808	293.217733	293.215322	293.218815	0.00349303922	0.000569653045	0	0	0.223038	0	0	3
176	597	0	1.18108108	293.218807	293.21778	293.215402	293.218815	0.0034122968	0.000569653045	0	0	0.226296	0	0	3
177	600	0	1.18779177	293.218805	293.217825	293.215485	293.218815	0.00332961466	0.000569653045	0	0	0.221405	0	0	3
178	604	0	1.19450246	293.218802	293.217869	293.215568	293.218815	0.00324669049	0.000569653045	0	0	0.222852	0	0	3
179	607	0	1.20121315	293.2188	293.217912	293.215649	293.218815	0.00316588028	0.000569653045	0	0	0.226767	0	0	3
180	610	0	1.20792384	293.2188	293.217954	293.215732	293.218815	0.0030824055	0.000569653045	0	0	0.221093	0	0	3
181	613	0	1.21463452	293.218796	293.217995	293.215816	293.218815	0.00299845214	0.000569653045	0	0	0.222475	0	0	3
182	617	0	1.22134521	293.218795	293.218035	293.215898	293.218815	0.00291689721	0.000569653045	0	0	0.226004	0	0	3
183	620	0	1.2280559	293.218795	293.218074	293.215982	293.218815	0.00283235363	0.000569653045	0	0	0.220887	0	0	3
184	623	0	1.23476659	293.218794	293.218111	293.216065	293.218815	0.002749509	0.000569653045	0	0	0.223273	0	0	3
185	626	0	1.24147728	293.218794	293.218148	293.216146	293.218815	0.00266852674	0.000569653045	0	0	0.226096	0	0	3
186	629	0	1.24818796	293.218795	293.218183	293.216231	293.218815	0.00258395176	0.000569653045	0	0	0.221237	0	0	3
187	633	0	1.25489865	293.218795	293.218217	293.216313	293.218815	0.00250143086	0.000569653045	0	0	0.223011	0	0	3
188	636	0	1.26160934	293.218797	293.21825	293.216392	293.218815	0.00242248497	0.000569653045	0	0	0.226103	0	0	3
189	639	0	1.26832003	293.218802	293.218282	293.216474	293.218815	0.00234038152	0.000569653045	0	0	0.221395	0	0	3
190	643	0	1.27503072	293.218803	293.218313	293.216555	293.218815	0.00225960486	0.000569653045	0	0	0.222433	0	0	3
191	646	0	1.2817414	293.218806	293.218343	293.216632	293.218815	0.00218222151	0.000569653045	0	0	0.226196	0	0	3
192	650	0	1.28845209	293.218811	293.218372	293.216712	293.218815	0.00210263548	0.000569653045	0	0	0.220971	0	0	3
193	654	0	1.29516278	293.218815	293.2184	293.216792	293.218815	0.00202266961	0.000569653045	0	0	0.222567	0	0	3
194	657	0	1.30187347	293.218819	293.218427	293.216873	293.218819	0.00194611271	0.000569653045	0	0	0.226121	0	0	3
195	660	0	1.30858416	293.218825	293.218454	293.216951	293.218825	0.00187372371	0.000569653045	0	0	0.220964	0	0	3
196	664	0	1.31529484	293.21883	293.218479	293.217028	293.21883	0.001801416	0.000569653045	0	0	0.222077	0	0	3
197	667	0	1.32200553	293.218836	293.218503	293.217104	293.218836	0.001731882	0.000569653045	0	0	0.226623	0	0	3
198	670	0	1.32871622	293.218842	293.218526	293.217184	293.218842	0.00165772156	0.000569653045	0	0	0.221103	0	0	3
199	673	0	1.33542691	293.218847	293.218548	293.217262	293.218847	0.00158431057	0.000569653045	0	0	0.222464	0	0	3
200	676	0	1.3421376	293.218854	293.218569	293.217339	293.218854	0.00151446713	0.000569653045	0	0	0.226338	0	0	3
201	682	0	1.34884828	293.218863	293.21859	293.217415	293.218863	0.00144767109	0.000569653045	0	0	0.221442	0	0	3
202	685	0	1.35555897	293.218867	293.218609	293.217492	293.218867	0.00137529884	0.000569653045	0	0	0.220902	0	0	3
203	688	0	1.36226966	293.218873	293.218627	293.217565	293.218873	0.0013078423	0.000569653045	0	0	0.226749	0	0	3
204	692	0	1.36898035	293.21888	293.218645	293.217637	293.21888	0.00124216065	0.000569653045	0	0	0.220768	0	0	3
205	696	0	1.37569104	293.218884	293.218661	293.217709	293.218884	0.00117499215	0.000569653045	0	0	0.222027	0	0	3
206	700	0	1.38240172	293.21889	293.218677	293.217781	293.21889	0.00110842128	0.000569653045	0	0	0.22566	0	0	3
207	704	0	1.38911241	293.218896	293.218692	293.217849	293.218896	0.00104700298	0.000569653045	0	0	0.223879	0	0	3
208	707	0	1.3958231	293.2189	293.218706	293.217915	293.2189	0.000984389686	0.000569653045	0	0	0.223362	0	0	3
