Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
40	143	0	0.268427519	-2.5588347e-06	-1.27621485e-06	-3.27454479e-06	7.61855005e-07	1.27373487e-06	0	0	0	0	0	0	3
41	146	0	0.275138207	-1.8178599e-06	-1.2894257e-06	-3.27454479e-06	7.61855005e-07	1.28694573e-06	0	0	0	0	0	0	3
42	150	0	0.281848895	-3.0787949e-06	-1.33202973e-06	-3.27454479e-06	7.61855005e-07	1.32954976e-06	0	0	0	0	0	0	3
43	154	0	0.288559583	-4.86924886e-07	-1.31237613e-06	-3.27454479e-06	7.61855005e-07	1.32954976e-06	0	0	0	0	0	0	3
44	157	0	0.295270271	-6.37301789e-07	-1.29703353e-06	-3.27454479e-06	7.61855005e-07	1.32954976e-06	0	0	0	0	0	0	3
45	161	0	0.301980959	-1.22081777e-06	-1.29533985e-06	-3.27454479e-06	7.61855005e-07	1.32954976e-06	0	0	0	0	0	0	3
46	165	0	0.308691647	-2.8368928e-06	-1.32885187e-06	-3.27454479e-06	7.61855005e-07	1.32954976e-06	0	0	0	0	0	0	3
47	168	0	0.315402335	-3.87858006e-06	-1.3831014e-06	-3.87858006e-06	7.61855005e-07	1.38062143e-06	0	0	0	0	0	0	3
48	172	0	0.322113023	-3.24464085e-06	-1.42188347e-06	-3.87858006e-06	7.61855005e-07	1.4194035e-06	0	0	0	0	0	0	3
49	176	0	0.328823711	-2.63323037e-06	-1.44660484e-06	-3.87858006e-06	7.61855005e-07	1.44412487e-06	0	0	0	0	0	0	3
50	179	0	0.335534399	-2.62960408e-06	-1.47026482e-06	-3.87858006e-06	7.61855005e-07	1.46778485e-06	0	0	0	0	0	0	3
51	183	0	0.342245087	-9.37717508e-07	-1.45982272e-06	-3.87858006e-06	7.61855005e-07	1.46778485e-06	0	0	0	0	0	0	3
52	186	0	0.348955775	-3.17352799e-06	-1.49277859e-06	-3.87858006e-06	7.61855005e-07	1.49029862e-06	0	0	0	0	0	0	3
53	190	0	0.355666463	-2.96514706e-06	-1.52055913e-06	-3.87858006e-06	7.61855005e-07	1.51807915e-06	0	0	0	0	0	0	3
54	193	0	0.362377151	-2.49528326e-06	-1.53860957e-06	-3.87858006e-06	7.61855005e-07	1.5361296e-06	0	0	0	0	0	0	3
55	197	0	0.369087839	-2.08292844e-06	-1.54850628e-06	-3.87858006e-06	7.61855005e-07	1.54602631e-06	0	0	0	0	0	0	3
56	201	0	0.375798527	-2.37128389e-06	-1.56319874e-06	-3.87858006e-06	7.61855005e-07	1.56071876e-06	0	0	0	0	0	0	3
57	204	0	0.382509215	-2.38058068e-06	-1.57753877e-06	-3.87858006e-06	7.61855005e-07	1.5750588e-06	0	0	0	0	0	0	3
58	208	0	0.389219903	-2.41463774e-06	-1.59197151e-06	-3.87858006e-06	7.61855005e-07	1.58949154e-06	0	0	0	0	0	0	3
59	211	0	0.395930591	-2.29938535e-06	-1.60396158e-06	-3.87858006e-06	7.61855005e-07	1.6014816e-06	0	0	0	0	0	0	3
60	215	0	0.402641279	-2.20275919e-06	-1.61394154e-06	-3.87858006e-06	7.61855005e-07	1.61146156e-06	0	0	0	0	0	0	3
61	218	0	0.409351967	-1.76736148e-06	-1.61645662e-06	-3.87858006e-06	7.61855005e-07	1.61397665e-06	0	0	0	0	0	0	3
62	222	0	0.416062655	-1.43692314e-06	-1.61356092e-06	-3.87858006e-06	7.61855005e-07	1.61397665e-06	0	0	0	0	0	0	3
63	225	0	0.422773343	-2.21459496e-06	-1.62310114e-06	-3.87858006e-06	7.61855005e-07	1.62062117e-06	0	0	0	0	0	0	3
64	229	0	0.429484031	-2.45648537e-06	-1.63612277e-06	-3.87858006e-06	7.61855005e-07	1.6336428e-06	0	0	0	0	0	0	3
65	232	0	0.436194719	-2.31102681e-06	-1.64650591e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
66	235	0	0.442905407	-1.0883295e-06	-1.63804869e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
67	239	0	0.449616094	-5.94799642e-08	-1.61448796e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
68	243	0	0.456326782	-9.15710637e-08	-1.59209213e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
69	246	0	0.46303747	-5.40911113e-07	-1.57685762e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
70	250	0	0.469748158	-1.14145006e-06	-1.57063751e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
71	253	0	0.476458846	-1.56875328e-06	-1.57061097e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
72	256	0	0.483169534	-1.31058937e-06	-1.56699956e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
73	260	0	0.489880222	-7.24113235e-07	-1.55545317e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
74	263	0	0.49659091	-9.99164084e-07	-1.54793575e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
75	266	0	0.503301598	-1.97187462e-06	-1.55358827e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
76	270	0	0.510012286	-1.36947807e-06	-1.56162378e-06	-3.87858006e-06	7.61855005e-07	1.64402594e-06	0	0	0	0	0	0	3
77	273	0	0.516722974	-1.65762221e-06	-1.59388348e-06	-3.87858006e-06	7.44122697e-08	1.59788523e-06	0	0	0	0	0	0	3
78	277	0	0.523433662	-1.55860795e-06	-1.60878376e-06	-3.87858006e-06	7.44122697e-08	1.59788523e-06	0	0	0	0	0	0	3
79	280	0	0.53014435	-1.54770591e-06	-1.630412e-06	-3.87858006e-06	5.85964895e-08	1.59788523e-06	0	0	0	0	0	0	3
80	283	0	0.536855038	-2.36217705e-06	-1.66093328e-06	-3.87858006e-06	5.85964895e-08	1.6123126e-06	0	0	0	0	0	0	3
81	287	0	0.543565726	-3.14809774e-06	-1.70315317e-06	-3.87858006e-06	5.85964895e-08	1.65453249e-06	0	0	0	0	0	0	3
82	290	0	0.550276414	-3.69033723e-06	-1.75207446e-06	-3.87858006e-06	5.85964895e-08	1.70345378e-06	0	0	0	0	0	0	3
83	293	0	0.556987102	-2.57866461e-06	-1.78723794e-06	-3.87858006e-06	-5.94799642e-08	1.71434083e-06	0	0	0	0	0	0	3
84	297	0	0.56369779	-4.45644285e-06	-1.84294978e-06	-4.45644285e-06	-5.94799642e-08	1.77005267e-06	0	0	0	0	0	0	3
85	300	0	0.570408478	-4.70989862e-06	-1.90492242e-06	-4.70989862e-06	-5.94799642e-08	1.69422757e-06	0	0	0	0	0	0	3
86	303	0	0.577119166	-3.27924618e-06	-1.92746341e-06	-4.70989862e-06	-5.94799642e-08	1.61045895e-06	0	0	0	0	0	0	3
87	307	0	0.583829854	-2.90908868e-06	-1.94643245e-06	-4.70989862e-06	-5.94799642e-08	1.54765248e-06	0	0	0	0	0	0	3
88	310	0	0.590540542	-3.26509105e-06	-1.97062138e-06	-4.70989862e-06	-5.94799642e-08	1.57184141e-06	0	0	0	0	0	0	3
89	313	0	0.59725123	-2.25016661e-06	-1.99625101e-06	-4.70989862e-06	-5.94799642e-08	1.55483183e-06	0	0	0	0	0	0	3
90	317	0	0.603961918	-2.85799906e-06	-2.02051275e-06	-4.70989862e-06	-5.94799642e-08	1.5741537e-06	0	0	0	0	0	0	3
91	320	0	0.610672606	-3.41597358e-06	-2.05911964e-06	-4.70989862e-06	-5.94799642e-08	1.48151722e-06	0	0	0	0	0	0	3
92	323	0	0.617383294	-3.46058214e-06	-2.06956078e-06	-4.70989862e-06	-5.94799642e-08	1.49166185e-06	0	0	0	0	0	0	3
93	327	0	0.624093982	-4.30375186e-06	-2.11917161e-06	-4.70989862e-06	-5.94799642e-08	1.41189405e-06	0	0	0	0	0	0	3
94	330	0	0.63080467	-3.50115353e-06	-2.12537242e-06	-4.70989862e-06	-5.94799642e-08	1.38703777e-06	0	0	0	0	0	0	3
95	333	0	0.637515358	-2.46136446e-06	-2.14047836e-06	-4.70989862e-06	-5.94799642e-08	1.31111638e-06	0	0	0	0	0	0	3
96	336	0	0.644226046	-3.03448856e-06	-2.14560609e-06	-4.70989862e-06	-5.94799642e-08	1.22457327e-06	0	0	0	0	0	0	3
97	340	0	0.650936734	-2.95273378e-06	-2.1470276e-06	-4.70989862e-06	-5.94799642e-08	1.18251661e-06	0	0	0	0	0	0	3
98	343	0	0.657647422	-2.81981761e-06	-2.15901142e-06	-4.70989862e-06	-5.94799642e-08	1.18296709e-06	0	0	0	0	0	0	3
99	346	0	0.66435811	-1.99781182e-06	-2.1690981e-06	-4.70989862e-06	-5.94799642e-08	1.16937931e-06	0	0	0	0	0	0	3
100	350	0	0.671068798	-2.53601181e-06	-2.18012666e-06	-4.70989862e-06	-5.94799642e-08	1.18040786e-06	0	0	0	0	0	0	3
101	355	0	0.677779486	-1.99531156e-06	-2.19528075e-06	-4.70989862e-06	-5.94799642e-08	1.11130914e-06	0	0	0	0	0	0	3
102	358	0	0.684490174	-1.61511659e-06	-2.17315504e-06	-4.70989862e-06	-5.94799642e-08	1.10368659e-06	0	0	0	0	0	0	3
103	361	0	0.691200862	-2.06643927e-06	-2.18340886e-06	-4.70989862e-06	-5.94799642e-08	1.0924955e-06	0	0	0	0	0	0	3
104	365	0	0.69791155	-2.16406895e-06	-2.18489954e-06	-4.70989862e-06	-5.94799642e-08	1.0924955e-06	0	0	0	0	0	0	3
105	368	0	0.704622238	-2.43577553e-06	-2.20916671e-06	-4.70989862e-06	-5.94799642e-08	1.10638145e-06	0	0	0	0	0	0	3
106	371	0	0.711332926	-2.23204219e-06	-2.22245493e-06	-4.70989862e-06	-5.94799642e-08	1.11966968e-06	0	0	0	0	0	0	3
107	374	0	0.718043614	-3.09587023e-06	-2.25278573e-06	-4.70989862e-06	-5.94799642e-08	1.14855815e-06	0	0	0	0	0	0	3
108	378	0	0.724754302	-2.28333869e-06	-2.25711041e-06	-4.70989862e-06	-5.94799642e-08	1.15288283e-06	0	0	0	0	0	0	3
109	381	0	0.73146499	-1.57513067e-06	-2.26996801e-06	-4.70989862e-06	-5.94799642e-08	1.16574043e-06	0	0	0	0	0	0	3
110	384	0	0.738175678	-3.40967717e-06	-2.30490985e-06	-4.70989862e-06	-5.94799642e-08	1.19739429e-06	0	0	0	0	0	0	3
111	387	0	0.744886365	-2.52409351e-06	-2.32226317e-06	-4.70989862e-06	-5.94799642e-08	1.16919843e-06	0	0	0	0	0	0	3
112	390	0	0.751597053	-1.51334304e-06	-2.30520327e-06	-4.70989862e-06	-5.94799642e-08	1.12048496e-06	0	0	0	0	0	0	3
113	394	0	0.758307741	-2.22467689e-06	-2.29480995e-06	-4.70989862e-06	-5.94799642e-08	1.07893601e-06	0	0	0	0	0	0	3
114	397	0	0.765018429	-1.78441798e-06	-2.28097302e-06	-4.70989862e-06	-5.94799642e-08	1.04604832e-06	0	0	0	0	0	0	3
115	400	0	0.771729117	-1.17646966e-06	-2.26254149e-06	-4.70989862e-06	-5.94799642e-08	1.03283746e-06	0	0	0	0	0	0	3
116	403	0	0.778439805	-1.73868213e-06	-2.26148578e-06	-4.70989862e-06	-5.94799642e-08	1.02692332e-06	0	0	0	0	0	0	3
117	407	0	0.785150493	-2.82310792e-06	-2.25807662e-06	-4.70989862e-06	-5.94799642e-08	1.02692332e-06	0	0	0	0	0	0	3
118	410	0	0.791861181	-8.57505931e-07	-2.2630177e-06	-4.70989862e-06	-5.94799642e-08	1.02692332e-06	0	0	0	0	0	0	3
119	413	0	0.798571869	-1.629723e-06	-2.27624999e-06	-4.70989862e-06	-5.94799642e-08	1.02692332e-06	0	0	0	0	0	0	3
120	416	0	0.805282557	-1.55364248e-06	-2.28068765e-06	-4.70989862e-06	-5.94799642e-08	9.93411299e-07	0	0	0	0	0	0	3
121	420	0	0.811993245	-1.46716113e-06	-2.26242456e-06	-4.70989862e-06	-5.94799642e-08	9.39161763e-07	0	0	0	0	0	0	3
122	423	0	0.818703933	-1.80530057e-06	-2.23478083e-06	-4.70989862e-06	-5.94799642e-08	9.00379691e-07	0	0	0	0	0	0	3
123	426	0	0.825414621	-1.73957565e-06	-2.2147133e-06	-4.70989862e-06	-5.94799642e-08	8.75658326e-07	0	0	0	0	0	0	3
124	429	0	0.832125309	-2.81017824e-06	-2.2170726e-06	-4.70989862e-06	-5.94799642e-08	8.62440445e-07	0	0	0	0	0	0	3
125	433	0	0.838835997	-2.03548554e-06	-2.20915102e-06	-4.70989862e-06	-5.94799642e-08	8.62440445e-07	0	0	0	0	0	0	3
126	436	0	0.845546685	-1.89927186e-06	-2.22197175e-06	-4.70989862e-06	-5.94799642e-08	8.29484575e-07	0	0	0	0	0	0	3
127	439	0	0.852257373	-2.97170215e-06	-2.21928074e-06	-4.70989862e-06	-5.94799642e-08	8.01704037e-07	0	0	0	0	0	0	3
128	442	0	0.858968061	-2.98646725e-06	-2.219565e-06	-4.70989862e-06	-5.94799642e-08	7.83653591e-07	0	0	0	0	0	0	3
129	446	0	0.865678749	-1.68903032e-06	-2.20881497e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
130	449	0	0.872389437	-1.10544707e-06	-2.19578188e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
131	452	0	0.879100125	-3.39969361e-06	-2.20949401e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
132	455	0	0.885810813	-1.08629468e-06	-2.19223686e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
133	458	0	0.892521501	-2.67274039e-06	-2.19567823e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
134	462	0	0.899232189	-2.72465691e-06	-2.20134852e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
135	465	0	0.905942877	-1.62210929e-06	-2.19360652e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
136	468	0	0.912653565	-1.83493864e-06	-2.19450755e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
137	471	0	0.919364253	-2.20092197e-06	-2.2046942e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
138	474	0	0.926074941	-2.25266407e-06	-2.20520179e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
139	478	0	0.932785629	-1.38306784e-06	-2.19088955e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
140	481	0	0.939496317	-4.45039673e-06	-2.21941449e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
141	484	0	0.946207005	-2.35256226e-06	-2.23627092e-06	-4.70989862e-06	-5.94799642e-08	7.74327412e-07	0	0	0	0	0	0	3
142	487	0	0.952917693	-2.22108221e-06	-2.26509229e-06	-4.70989862e-06	-9.15710637e-08	7.74327412e-07	0	0	0	0	0	0	3
143	491	0	0.959628381	-1.65362347e-06	-2.28591965e-06	-4.70989862e-06	-5.40911113e-07	7.74327412e-07	0	0	0	0	0	0	3
144	494	0	0.966339069	-1.91822074e-06	-2.30428378e-06	-4.70989862e-06	-7.24113235e-07	7.74327412e-07	0	0	0	0	0	0	3
145	497	0	0.973049757	-1.73242898e-06	-2.3121635e-06	-4.70989862e-06	-7.24113235e-07	7.74327412e-07	0	0	0	0	0	0	3
146	500	0	0.979760445	-2.42601622e-06	-2.32359367e-06	-4.70989862e-06	-7.24113235e-07	7.75657919e-07	0	0	0	0	0	0	3
147	504	0	0.986471133	-6.5487136e-07	-2.31485077e-06	-4.70989862e-06	-6.5487136e-07	7.75657919e-07	0	0	0	0	0	0	3
148	507	0	0.993181821	-1.73404876e-06	-2.32831657e-06	-4.70989862e-06	-6.5487136e-07	7.80380819e-07	0	0	0	0	0	0	3
149	510	0	0.999892509	-2.00135427e-06	-2.34167911e-06	-4.70989862e-06	-6.5487136e-07	7.88090837e-07	0	0	0	0	0	0	3
150	513	0	1.0066032	-8.83055811e-07	-2.32716152e-06	-4.70989862e-06	-6.5487136e-07	7.80055329e-07	0.00310415872	0	0	0	0	0	3
151	516	0	1.01331388	-1.7652146e-06	-2.33243801e-06	-4.70989862e-06	-6.5487136e-07	7.47795632e-07	0.00312399787	0	0	0	0	0	3
152	520	0	1.02002457	-4.11908302e-06	-2.36525749e-06	-4.70989862e-06	-6.5487136e-07	7.56473733e-07	0.0031323897	0	0	0	0	0	3
153	523	0	1.02673526	-1.04266659e-06	-2.35837827e-06	-4.70989862e-06	-6.5487136e-07	7.3484549e-07	0.00314826735	0	0	0	0	0	3
154	526	0	1.03344595	-2.16911545e-06	-2.36666373e-06	-4.70989862e-06	-6.5487136e-07	7.05730451e-07	0.00315621364	0	0	0	0	0	3
155	529	0	1.04015664	-1.86408582e-06	-2.36002251e-06	-4.70989862e-06	-6.5487136e-07	6.63510563e-07	0.00316923512	0	0	0	0	0	3
156	533	0	1.04686732	-8.45008686e-07	-2.32931466e-06	-4.70989862e-06	-6.5487136e-07	6.1458927e-07	0.00317492254	0	0	0	0	0	3
157	536	0	1.05357801	-1.67016715e-06	-2.30237906e-06	-4.70989862e-06	-6.5487136e-07	5.79425789e-07	0.00318660496	0	0	0	0	0	3
158	539	0	1.0602887	-1.91049223e-06	-2.29347009e-06	-4.70989862e-06	-6.5487136e-07	5.23713951e-07	0.00318961833	0	0	0	0	0	3
159	542	0	1.06699939	-8.20962075e-07	-2.24499702e-06	-4.70989862e-06	-6.5487136e-07	4.61741311e-07	0.00319953951	0	0	0	0	0	3
160	546	0	1.07371008	-4.79112515e-06	-2.24608004e-06	-4.79112515e-06	-6.5487136e-07	4.39200325e-07	0.0031993782	0	0	0	0	0	3
161	549	0	1.08042076	-3.62421799e-06	-2.25067966e-06	-4.79112515e-06	-6.5487136e-07	4.20231277e-07	0.00319812079	0	0	0	0	0	3
162	552	0	1.08713145	-7.24585393e-07	-2.22155295e-06	-4.79112515e-06	-6.5487136e-07	3.96042348e-07	0.00320339927	0	0	0	0	0	3
163	555	0	1.09384214	-2.96821324e-06	-2.21759458e-06	-4.79112515e-06	-6.5487136e-07	3.70412724e-07	0.00320435868	0	0	0	0	0	3
164	558	0	1.10055283	-4.14275226e-06	-2.24282906e-06	-4.79112515e-06	-6.5487136e-07	3.46150978e-07	0.00320850553	0	0	0	0	0	3
165	562	0	1.10726352	-1.19108183e-06	-2.22060349e-06	-4.79112515e-06	-6.5487136e-07	3.07544093e-07	0.00321036561	0	0	0	0	0	3
166	565	0	1.1139742	-1.66029621e-06	-2.19719446e-06	-4.79112515e-06	-6.5487136e-07	2.97102947e-07	0.00320847008	0	0	0	0	0	3
167	568	0	1.12068489	-9.38570377e-07	-2.16356764e-06	-4.79112515e-06	-6.5487136e-07	2.47492119e-07	0.00320477281	0	0	0	0	0	3
168	571	0	1.12739558	-1.17690075e-06	-2.12187629e-06	-4.79112515e-06	-6.5487136e-07	2.44787441e-07	0.0032105364	0	0	0	0	0	3
169	575	0	1.13410627	-3.47211894e-06	-2.12148916e-06	-4.79112515e-06	-6.5487136e-07	2.45174569e-07	0.00320930568	0	0	0	0	0	3
170	578	0	1.14081696	-1.34949076e-06	-2.10666418e-06	-4.79112515e-06	-6.5487136e-07	2.59999552e-07	0.0032022136	0	0	0	0	0	3
171	581	0	1.14752764	-9.52503017e-07	-2.07890437e-06	-4.79112515e-06	-6.5487136e-07	2.87759359e-07	0.00320334177	0	0	0	0	0	3
172	584	0	1.15423833	-4.23275222e-06	-2.09597128e-06	-4.79112515e-06	-6.5487136e-07	2.87759359e-07	0.00320173603	0	0	0	0	0	3
173	588	0	1.16094902	-1.57711908e-06	-2.07940197e-06	-4.79112515e-06	-6.5487136e-07	2.87759359e-07	0.00319930163	0	0	0	0	0	3
174	591	0	1.16765971	-8.141382e-07	-2.06361966e-06	-4.79112515e-06	-6.5487136e-07	3.03044075e-07	0.00318978842	0	0	0	0	0	3
175	594	0	1.1743704	-1.45480338e-06	-2.04920354e-06	-4.79112515e-06	-6.5487136e-07	3.17460188e-07	0.0031849087	0	0	0	0	0	3
176	597	0	1.18108108	-1.0319387e-06	-2.03635857e-06	-4.79112515e-06	-6.5487136e-07	3.30305159e-07	0.00317936449	0	0	0	0	0	3
177	600	0	1.18779177	-5.38912423e-07	-2.02200918e-06	-4.79112515e-06	-5.38912423e-07	3.44654548e-07	0.00317737362	0	0	0	0	0	3
178	604	0	1.19450246	-1.19762386e-06	-2.01042498e-06	-4.79112515e-06	-5.38912423e-07	3.56238754e-07	0.00317118926	0	0	0	0	0	3
179	607	0	1.20121315	-9.25528736e-07	-1.99391111e-06	-4.79112515e-06	-5.38912423e-07	3.72752623e-07	0.00316811613	0	0	0	0	0	3
180	610	0	1.20792384	-1.10919606e-06	-1.97622338e-06	-4.79112515e-06	-5.38912423e-07	3.9044035e-07	0.00316346135	0	0	0	0	0	3
181	613	0	1.21463452	-2.18249264e-06	-1.97556272e-06	-4.79112515e-06	-5.38912423e-07	3.9110101e-07	0.00315827944	0	0	0	0	0	3
182	617	0	1.22134521	-2.86623417e-06	-1.97250091e-06	-4.79112515e-06	-5.38912423e-07	3.94162824e-07	0.00314847836	0	0	0	0	0	3
183	620	0	1.2280559	-9.73215838e-07	-1.9550326e-06	-4.79112515e-06	-5.38912423e-07	4.11631129e-07	0.00314129497	0	0	0	0	0	3
