Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
95	333	0	0.637515358	18.3745112	18.807367	18.2963073	19.7668928	1.23541103	0	0	0	18.3745	0	0	3
96	336	0	0.644226046	18.2752241	18.8069989	18.2752241	19.7668928	1.20186166	0	0	0	18.2752	0	0	3
97	340	0	0.650936734	18.6603266	18.8115495	18.2752241	19.7668928	1.16657889	0	0	0	18.6603	0	0	3
98	343	0	0.657647422	18.3446238	18.8104646	18.2752241	19.7668928	1.13768559	0	0	0	18.3446	0	0	3
99	346	0	0.66435811	18.2960388	18.8098355	18.2752241	19.7668928	1.10958279	0	0	0	18.296	0	0	3
100	350	0	0.671068798	18.6005042	18.812759	18.2752241	19.7668928	1.07464439	0	0	0	18.6005	0	0	3
101	355	0	0.677779486	18.3237544	18.8088735	18.2752241	19.7668928	1.04437154	0	0	0	18.3238	0	0	3
102	358	0	0.684490174	18.2989365	18.8054049	18.2752241	19.7668928	1.01218537	0	0	0	18.2989	0	0	3
103	361	0	0.691200862	18.6501433	18.8050975	18.2752241	19.7668928	0.984123056	0	0	0	18.6501	0	0	3
104	365	0	0.69791155	18.3528056	18.8015619	18.2752241	19.7668928	0.960738579	0	0	0	18.3528	0	0	3
105	368	0	0.704622238	18.3753453	18.7994496	18.2752241	19.7668928	0.927663451	0	0	0	18.3753	0	0	3
106	371	0	0.711332926	18.63881	18.7962212	18.2752241	19.7668928	0.898330571	0	0	0	18.6388	0	0	3
107	374	0	0.718043614	18.4250653	18.7908574	18.2752241	19.7668928	0.869548198	0	0	0	18.4251	0	0	3
108	378	0	0.724754302	18.3150312	18.7834866	18.2752241	19.7668928	0.844565033	0	0	0	18.315	0	0	3
109	381	0	0.73146499	18.620107	18.7811382	18.2752241	19.7668928	0.812062798	0	0	0	18.6201	0	0	3
110	384	0	0.738175678	18.4085961	18.7717946	18.2752241	19.7668928	0.788556528	0	0	0	18.4086	0	0	3
111	387	0	0.744886365	18.2983735	18.7644327	18.2752241	19.7668928	0.76391901	0	0	0	18.2984	0	0	3
112	390	0	0.751597053	18.608734	18.7600239	18.2752241	19.7668928	0.736896443	0	0	0	18.6087	0	0	3
113	394	0	0.758307741	18.4033501	18.7510114	18.2752241	19.7668928	0.713252806	0	0	0	18.4034	0	0	3
114	397	0	0.765018429	18.2789446	18.7413765	18.2752241	19.7668928	0.688508016	0	0	0	18.2789	0	0	3
115	400	0	0.771729117	18.6295167	18.7351981	18.2752241	19.7668928	0.669371419	0	0	0	18.6295	0	0	3
116	403	0	0.778439805	18.4355831	18.7288399	18.2752241	19.7668928	0.651227595	0	0	0	18.4356	0	0	3
117	407	0	0.785150493	18.3841102	18.721841	18.2752241	19.7668928	0.625885549	0	0	0	18.3841	0	0	3
118	410	0	0.791861181	18.6152117	18.7133127	18.2752241	19.7668928	0.609541765	0	0	0	18.6152	0	0	3
119	413	0	0.798571869	18.4294871	18.7069112	18.2752241	19.7668928	0.588285905	0	0	0	18.4295	0	0	3
120	416	0	0.805282557	18.3269901	18.6957601	18.2752241	19.7668928	0.568193984	0	0	0	18.327	0	0	3
121	420	0	0.811993245	18.6381041	18.6889042	18.2752241	19.7668928	0.548985719	0	0	0	18.6381	0	0	3
122	423	0	0.818703933	18.4747576	18.6798883	18.2752241	19.7668928	0.527760491	0	0	0	18.4748	0	0	3
123	426	0	0.825414621	18.3742855	18.6677296	18.2752241	19.7668928	0.511500851	0	0	0	18.3743	0	0	3
124	429	0	0.832125309	18.6477797	18.6618958	18.2752241	19.7668928	0.494467708	0	0	0	18.6478	0	0	3
125	433	0	0.838835997	18.5147813	18.6533394	18.2752241	19.7668928	0.473201282	0	0	0	18.5148	0	0	3
126	436	0	0.845546685	18.3987315	18.6399028	18.2752241	19.7668928	0.463093477	0	0	0	18.3987	0	0	3
127	439	0	0.852257373	18.333494	18.6327659	18.2752241	19.7668928	0.443165235	0	0	0	18.3335	0	0	3
128	442	0	0.858968061	18.7249858	18.6236396	18.2752241	19.7668928	0.430663891	0	0	0	18.725	0	0	3
129	446	0	0.865678749	18.6333567	18.6181075	18.2752241	19.7668928	0.417715353	0	0	0	18.6334	0	0	3
130	449	0	0.872389437	18.3230083	18.6077762	18.2752241	19.7668928	0.40090663	0	0	0	18.323	0	0	3
131	452	0	0.879100125	18.531888	18.5970023	18.2752241	19.7668928	0.387635414	0	0	0	18.5319	0	0	3
132	455	0	0.885810813	18.3114922	18.5855301	18.2752241	19.7668928	0.378163472	0	0	0	18.3115	0	0	3
133	458	0	0.892521501	18.4870554	18.5789829	18.2752241	19.7668928	0.355643124	0	0	0	18.4871	0	0	3
134	462	0	0.899232189	18.7110751	18.5649053	18.2752241	19.3218255	0.349293993	0	0	0	18.7111	0	0	3
135	465	0	0.905942877	18.5522313	18.5610463	18.2752241	19.3218255	0.339891523	0	0	0	18.5522	0	0	3
136	468	0	0.912653565	18.2798881	18.5509033	18.2752241	19.3218255	0.334261927	0	0	0	18.2799	0	0	3
137	471	0	0.919364253	18.6281641	18.5482721	18.2752241	19.3218255	0.331291208	0	0	0	18.6282	0	0	3
138	474	0	0.926074941	18.2461678	18.5426311	18.2461678	19.3218255	0.326995326	0	0	0	18.2462	0	0	3
139	478	0	0.932785629	18.3462237	18.537114	18.2461678	19.3218255	0.314188171	0	0	0	18.3462	0	0	3
140	481	0	0.939496317	18.5617897	18.5269802	18.2461678	18.9887701	0.309548072	0	0	0	18.5618	0	0	3
141	484	0	0.946207005	18.391725	18.5214244	18.2461678	18.9887701	0.307931525	0	0	0	18.3917	0	0	3
142	487	0	0.952917693	18.7257475	18.5228994	18.2461678	18.9887701	0.302314868	0	0	0	18.7257	0	0	3
143	491	0	0.959628381	18.4307539	18.5167714	18.2461678	18.9887701	0.300549959	0	0	0	18.4308	0	0	3
144	494	0	0.966339069	18.3705923	18.513235	18.2461678	18.9887701	0.303120683	0	0	0	18.3706	0	0	3
145	497	0	0.973049757	18.3939039	18.5090036	18.2461678	18.9887701	0.307352115	0	0	0	18.3939	0	0	3
146	500	0	0.979760445	18.8536762	18.5087871	18.2461678	18.9887701	0.30756863	0	0	0	18.8537	0	0	3
147	504	0	0.986471133	18.6103545	18.5102302	18.2461678	18.9887701	0.30756863	0	0	0	18.6104	0	0	3
148	507	0	0.993181821	18.3227577	18.5056401	18.2461678	18.9887701	0.310715646	0	0	0	18.3228	0	0	3
149	510	0	0.999892509	18.5611667	18.4999387	18.2461678	18.885961	0.316417025	0	0	0	18.5612	0	0	3
150	513	0	1.0066032	18.3339364	18.4960198	18.2461678	18.885961	0.320335906	0.129883769	0	40.5	18.3339	0	0	3
151	516	0	1.01331388	18.4782338	18.4905835	18.2461678	18.8536762	0.325772268	0.129883769	0	39.8	18.4782	0	0	3
152	520	0	1.02002457	18.7452372	18.4891544	18.2461678	18.8536762	0.327201284	0.129883769	0	39.6	18.7452	0	0	3
153	523	0	1.02673526	18.5997592	18.488762	18.2461678	18.8536762	0.327593705	0.129883769	0	39.6	18.5998	0	0	3
154	526	0	1.03344595	18.3155288	18.4830745	18.2461678	18.8536762	0.333281224	0.129883769	0	38.9	18.3155	0	0	3
155	529	0	1.04015664	18.6323935	18.481555	18.2461678	18.8536762	0.334800728	0.129883769	0	38.7	18.6324	0	0	3
156	533	0	1.04686732	18.3892785	18.4774216	18.2461678	18.8536762	0.338934081	0.129883769	0	38.3	18.3893	0	0	3
157	536	0	1.05357801	18.4680635	18.4772366	18.2461678	18.8536762	0.339119123	0.129883769	0	38.3	18.4681	0	0	3
158	539	0	1.0602887	18.8301409	18.4790728	18.2461678	18.8536762	0.339119123	0.129883769	0	38.3	18.8301	0	0	3
159	542	0	1.06699939	18.6326367	18.4807893	18.2461678	18.8536762	0.339119123	0.129883769	0	38.3	18.6326	0	0	3
160	546	0	1.07371008	18.3324928	18.4764094	18.2461678	18.8536762	0.339946361	0.129883769	0	38.2	18.3325	0	0	3
161	549	0	1.08042076	18.5826934	18.4776288	18.2461678	18.8536762	0.337828963	0.129883769	0	38.4	18.5827	0	0	3
162	552	0	1.08713145	18.4212691	18.4781963	18.2461678	18.8536762	0.337828963	0.129883769	0	38.4	18.4213	0	0	3
163	555	0	1.09384214	18.4747781	18.4754968	18.2461678	18.8536762	0.337262243	0.129883769	0	38.5	18.4748	0	0	3
164	558	0	1.10055283	18.6430201	18.4784337	18.2461678	18.8536762	0.337262243	0.129883769	0	38.5	18.643	0	0	3
165	562	0	1.10726352	18.5336806	18.481418	18.2461678	18.8536762	0.337262243	0.129883769	0	38.5	18.5337	0	0	3
166	565	0	1.1139742	18.3505051	18.4774802	18.2461678	18.8536762	0.337262243	0.129883769	0	38.5	18.3505	0	0	3
167	568	0	1.12068489	18.5922201	18.4802528	18.2461678	18.8536762	0.337262243	0.129883769	0	38.5	18.5922	0	0	3
168	571	0	1.12739558	18.2484946	18.4796153	18.2461678	18.8536762	0.337262243	0.129883769	0	38.5	18.2485	0	0	3
169	575	0	1.13410627	18.3600916	18.4761936	18.2461678	18.8536762	0.337262243	0.129883769	0	38.5	18.3601	0	0	3
170	578	0	1.14081696	18.5815546	18.4789541	18.2461678	18.8536762	0.337262243	0.129883769	0	38.5	18.5816	0	0	3
171	581	0	1.14752764	18.2321965	18.4783804	18.2321965	18.8536762	0.337262243	0.129883769	0	38.5	18.2322	0	0	3
172	584	0	1.15423833	18.3115608	18.4737302	18.2321965	18.8536762	0.339028819	0.129883769	0	38.3	18.3116	0	0	3
173	588	0	1.16094902	18.5563479	18.4765532	18.2321965	18.8536762	0.339028819	0.129883769	0	38.3	18.5563	0	0	3
174	591	0	1.16765971	18.2152027	18.4754754	18.2152027	18.8536762	0.339028819	0.129883769	0	38.3	18.2152	0	0	3
175	594	0	1.1743704	18.3372836	18.4719658	18.2152027	18.8536762	0.336907696	0.129883769	0	38.5	18.3373	0	0	3
176	597	0	1.18108108	18.5624858	18.4751489	18.2152027	18.8536762	0.333439138	0.129883769	0	38.9	18.5625	0	0	3
177	600	0	1.18779177	18.2377272	18.4743327	18.2152027	18.8536762	0.333131757	0.129883769	0	38.9	18.2377	0	0	3
178	604	0	1.19450246	18.3257009	18.4700069	18.2152027	18.8536762	0.331555069	0.129883769	0	39.1	18.3257	0	0	3
179	607	0	1.20121315	18.6083009	18.4734135	18.2152027	18.8536762	0.32944278	0.129883769	0	39.4	18.6083	0	0	3
180	610	0	1.20792384	18.2117782	18.4712326	18.2117782	18.8536762	0.326214299	0.129883769	0	39.8	18.2118	0	0	3
181	613	0	1.21463452	18.3044987	18.4667751	18.2117782	18.8536762	0.324082353	0.129883769	0	40	18.3045	0	0	3
182	617	0	1.22134521	18.5445323	18.468368	18.2117782	18.8536762	0.316711523	0.129883769	0	41	18.5445	0	0	3
183	620	0	1.2280559	18.2120188	18.4669945	18.2117782	18.8536762	0.314363149	0.129883769	0	41.3	18.212	0	0	3
184	623	0	1.23476659	18.3535032	18.4634398	18.2117782	18.8536762	0.308354835	0.129883769	0	42.1	18.3535	0	0	3
185	626	0	1.24147728	18.5615328	18.4654789	18.2117782	18.8536762	0.300992899	0.129883769	0	43.1	18.5615	0	0	3
186	629	0	1.24818796	18.2318317	18.4645917	18.2117782	18.8536762	0.296584188	0.129883769	0	43.7	18.2318	0	0	3
187	633	0	1.25489865	18.3329659	18.4609148	18.2117782	18.8536762	0.290096576	0.129883769	0	44.7	18.333	0	0	3
188	636	0	1.26160934	18.544771	18.4628004	18.2117782	18.8536762	0.280461688	0.129883769	0	46.3	18.5448	0	0	3
189	639	0	1.26832003	18.2572198	18.4625107	18.2117782	18.8536762	0.274283318	0.129883769	0	47.3	18.2572	0	0	3
190	643	0	1.27503072	18.2922185	18.4580134	18.2117782	18.8536762	0.270826479	0.129883769	0	47.9	18.2922	0	0	3
191	646	0	1.2817414	18.5724992	18.459839	18.2117782	18.8536762	0.263827616	0.129883769	0	49.2	18.5725	0	0	3
192	650	0	1.28845209	18.2206463	18.4576594	18.2117782	18.8536762	0.255653261	0.129883769	0	50.8	18.2206	0	0	3
193	654	0	1.29516278	18.3132456	18.4536332	18.2117782	18.8536762	0.253278015	0.129883769	0	51.2	18.3132	0	0	3
194	657	0	1.30187347	18.5611107	18.4553882	18.2117782	18.8536762	0.242126847	0.129883769	0	53.6	18.5611	0	0	3
195	660	0	1.30858416	18.2326817	18.4541308	18.2117782	18.8536762	0.235270926	0.129883769	0	55.2	18.2327	0	0	3
196	664	0	1.31529484	18.2838979	18.449408	18.2117782	18.8536762	0.230480239	0.129883769	0	56.3	18.2839	0	0	3
197	667	0	1.32200553	18.6084158	18.4511901	18.2117782	18.8536762	0.218321632	0.129883769	0	59.4	18.6084	0	0	3
198	670	0	1.32871622	18.2317987	18.4492903	18.2117782	18.8536762	0.212605508	0.129883769	0	61	18.2318	0	0	3
199	673	0	1.33542691	18.3207684	18.4449301	18.2117782	18.8536762	0.208409249	0.129883769	0	62.3	18.3208	0	0	3
200	676	0	1.3421376	18.5884452	18.4459123	18.2117782	18.8536762	0.19497266	0.129883769	0	66.6	18.5884	0	0	3
201	682	0	1.34884828	18.2726892	18.4442318	18.2117782	18.8536762	0.188534155	0.129883769	0	68.8	18.2727	0	0	3
202	685	0	1.35555897	18.2483073	18.4430959	18.2117782	18.8536762	0.180543668	0.129883769	0	71.9	18.2483	0	0	3
203	688	0	1.36226966	18.6312429	18.441846	18.2117782	18.8536762	0.17626149	0.129883769	0	73.6	18.6312	0	0	3
204	692	0	1.36898035	18.2280731	18.4364423	18.2117782	18.8536762	0.171333896	0.129883769	0	75.8	18.2281	0	0	3
205	696	0	1.37569104	18.3057309	18.4362119	18.2117782	18.8536762	0.160790384	0.129883769	0	80.7	18.3057	0	0	3
206	700	0	1.38240172	18.5808736	18.436865	18.2117782	18.8536762	0.149318168	0.129883769	0	86.9	18.5809	0	0	3
207	704	0	1.38911241	18.440838	18.4385896	18.2117782	18.8536762	0.142771001	0.129883769	0	90.9	18.4408	0	0	3
208	707	0	1.3958231	18.3969534	18.4373883	18.2117782	18.8536762	0.128693431	0.129883769	0	100	18.397	0	0	3
